StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,inc_modc,Time_modc_First Click,Time_modc_Last Click,Time_modc_Page Submit,Time_modc_Click Count,rel1_modc,rel2_modc,inc_thinkC,time_thinkC_First Click,time_thinkC_Last Click,time_thinkC_Page Submit,time_thinkC_Click Count,rel1_thinkC,rel2_thinkC,inc_nonc,Time_nonc_First Click,Time_nonc_Last Click,Time_nonc_Page Submit,Time_nonc_Click Count,rel1_nonc,rel2_nonc,true_modr,time_modr_First Click,time_modr_Last Click,time_modr_Page Submit,time_modr_Click Count,rel1_modr,rel2_modr,inc_thinkR,time_thinkR_First Click,time_thinkR_Last Click,time_thinkR_Page Submit,time_thinkR_Click Count,rel1_thinkR,rel2_thinkR,true_nonr,time_nonr_First Click,time_nonr_Last Click,time_nonr_Page Submit,time_nonr_Click Count,rel1_nonr,rel2_nonr,true_indc,time_indc_First Click,time_indc_Last Click,time_indc_Page Submit,time_indc_Click Count,rel1_indc,rel2_indc,true_inda,time_inda_First Click,time_inda_Last Click,time_inda_Page Submit,time_inda_Click Count,rel1_inda,rel2_inda,DemoInstr,Age,Gender,Gender_3_TEXT,Ethnicity,Ethnicity_6_TEXT,Education,SES
1/11/2019 16:45,1/11/2019 16:46,0,,100,99,1,1/11/2019 16:46,R_2zCIHLl6KoIQg7c,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,3,46.913,49.169,50.584,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,2,,5,,5,6
1/11/2019 16:45,1/11/2019 16:47,0,,100,137,1,1/11/2019 16:47,R_3qxlL5qCLB94NJ1,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,88.782,89.422,90.25,2,1,2,,,,,,,,,,,,,,,,,,,,,,,38,1,,5,,5,6
1/11/2019 16:43,1/11/2019 16:47,0,,100,238,1,1/11/2019 16:47,R_BFJPgXSTORtR0IN,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,178.588,178.588,185.036,1,1,2,,,,,,,,,,,,,,,,,,,,,,,37,1,,5,,5,4
1/11/2019 16:44,1/11/2019 16:47,0,,100,158,1,1/11/2019 16:47,R_2SePZiCZn2eFkLi,,,,,,,anonymous,EN,,,,,,,,6,79.296,79.891,81.099,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,1,,2,,5,4
1/11/2019 16:45,1/11/2019 16:47,0,,100,151,1,1/11/2019 16:47,R_2cBm7R0uV9fq9XO,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,56.1,73.221,74.432,2,1,2,,,,,,,,,66,2,,1,,4,5
1/11/2019 16:46,1/11/2019 16:47,0,,100,75,1,1/11/2019 16:47,R_3jU9XGRoiP1v1iv,,,,,,,anonymous,EN,,,,,,,,,,,,,,,6,38.2,39.069,39.612,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,,5,,6,4
1/11/2019 16:44,1/11/2019 16:47,0,,100,218,1,1/11/2019 16:47,R_3F3YlAr5Eh79Noe,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,137.074,140.935,142.968,2,1,1,,,,,,,,,,,,,,,,67,2,,5,,5,7
1/11/2019 16:45,1/11/2019 16:47,0,,100,146,1,1/11/2019 16:47,R_WCDRS64PW74XPcB,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8.433,86.53,87.216,4,3,3,,39,2,,3,,5,4
1/11/2019 16:45,1/11/2019 16:48,0,,100,132,1,1/11/2019 16:48,R_2bN3PyBeHfHgJhD,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,55.391,71.215,72.649,2,3,1,,49,2,,5,,4,4
1/11/2019 16:46,1/11/2019 16:48,0,,100,70,1,1/11/2019 16:48,R_2ZKdvsZNbD8m5ef,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,36.299,38.631,39.286,3,1,2,,,,,,,,,,,,,,,,,,,,,,,22,1,,5,,5,6
1/11/2019 16:45,1/11/2019 16:48,0,,100,162,1,1/11/2019 16:48,R_2VpXsVEO4agyrCs,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,7,14.124,80.341,86.436,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1,,5,,5,7
1/11/2019 16:47,1/11/2019 16:48,0,,100,72,1,1/11/2019 16:48,R_1NercdF7eY1gF2I,,,,,,,anonymous,EN,,,,,,,,,,,,,,,6,32.542,32.542,33.326,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,,3,,5,7
1/11/2019 16:46,1/11/2019 16:48,0,,100,121,1,1/11/2019 16:48,R_1FhrARho53qGHlU,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,61.263,61.263,62.891,1,1,2,,,,,,,,,35,2,,5,,5,5
1/11/2019 16:47,1/11/2019 16:49,0,,100,114,1,1/11/2019 16:49,R_2AXrlolOUu6Z32b,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,69.133,69.133,70.65,1,1,2,,,,,,,,,42,2,,5,,5,4
1/11/2019 16:47,1/11/2019 16:49,0,,100,82,1,1/11/2019 16:49,R_2rkgSwFFXrGlbD7,,,,,,,anonymous,EN,7,37.97,37.97,40.555,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,1,,3,,5,4
1/11/2019 16:45,1/11/2019 16:49,0,,100,220,1,1/11/2019 16:49,R_31aNBP01IpWIWWP,,,,,,,anonymous,EN,7,94.124,124.282,126.788,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,,2,,5,4
1/11/2019 16:46,1/11/2019 16:49,0,,100,142,1,1/11/2019 16:49,R_3PtS7hEp0EZbRkI,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37.572,37.572,38.871,1,1,2,,,,,,,,,,,,,,,,37,2,,5,,5,9
1/11/2019 16:46,1/11/2019 16:49,0,,100,189,1,1/11/2019 16:49,R_D0l2pB5PZxPxY6R,,,,,,,anonymous,EN,,,,,,,,4,118.077,119.865,120.941,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2,,1,,4,6
1/11/2019 16:48,1/11/2019 16:49,0,,100,65,1,1/11/2019 16:49,R_2aY1vHVhJgv49Oo,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.193,39.326,41.567,12,1,2,,,,,,,,,,,,,,,,,,,,,,,40,1,,5,,5,4
1/11/2019 16:48,1/11/2019 16:50,0,,100,124,1,1/11/2019 16:50,R_3sjrabJPuWXOxjR,,,,,,,anonymous,EN,,,,,,,,1,50.488,50.488,52.83,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,1,,5,,4,9
1/11/2019 16:48,1/11/2019 16:50,0,,100,112,1,1/11/2019 16:50,R_2E9UNnpsjxrlURv,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50.001,50.79,51.481,2,1,2,,,,,,,,,,,,,,,,33,2,,5,,5,7
1/11/2019 16:48,1/11/2019 16:50,0,,100,104,1,1/11/2019 16:50,R_27j7AvLx9La8nBJ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,7,10.177,13.551,14.683,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1,,5,,5,7
1/11/2019 16:48,1/11/2019 16:51,0,,100,131,1,1/11/2019 16:51,R_DNsMYHXh5UOLYVX,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,4,52.071,69.34,78.397,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,1,,5,,4,4
1/11/2019 16:48,1/11/2019 16:51,0,,100,151,1,1/11/2019 16:51,R_21nBB9IawxGLcje,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,7,5.119,81.725,82.583,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,2,,5,,4,8
1/11/2019 16:48,1/11/2019 16:51,0,,100,173,1,1/11/2019 16:51,R_24cIqMmN4BJalRc,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91.612,91.612,93.251,1,2,1,,,,,,,,,71,1,,5,,4,8
1/11/2019 16:50,1/11/2019 16:51,0,,100,111,1,1/11/2019 16:51,R_2wO04XzZiZtuwdI,,,,,,,anonymous,EN,7,0.514,63.441,68.095,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,1,,5,,4,9
1/11/2019 16:50,1/11/2019 16:52,0,,100,76,1,1/11/2019 16:52,R_1o6Wk7giOTy6ZZy,,,,,,,anonymous,EN,,,,,,,,7,40.305,40.305,41.468,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,,5,,5,5
1/11/2019 16:52,1/11/2019 16:52,0,,100,36,1,1/11/2019 16:52,R_24nFvgkOQ6quaT2,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,6,5.702,5.702,6.687,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,,2,,5,7
1/11/2019 16:51,1/11/2019 16:52,0,,100,94,1,1/11/2019 16:52,R_sbrg4X4sCU7xm4F,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11.72,58.041,58.642,21,2,1,,,,,,,,,42,2,,5,,5,7
1/11/2019 16:49,1/11/2019 16:53,0,,100,204,1,1/11/2019 16:53,R_50wExJKVP9p6ieR,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,114.623,114.623,116.103,1,1,2,,,,,,,,,,,,,,,,65,2,,5,,5,4
1/11/2019 16:52,1/11/2019 16:53,0,,100,50,1,1/11/2019 16:53,R_5ij9vZHphW9Ylk5,,,,,,,anonymous,EN,,,,,,,,,,,,,,,4,9.326,9.326,17.292,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2,,5,,5,6
1/11/2019 16:50,1/11/2019 16:53,0,,100,164,1,1/11/2019 16:53,R_3oWUmUkuAjpD3yR,,,,,,,anonymous,EN,,,,,,,,6,8.701,100.361,101.256,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,,3,,5,6
1/11/2019 16:51,1/11/2019 16:53,0,,100,127,1,1/11/2019 16:53,R_1KqDpNdgb0S9q1o,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,75.42,76.214,81.095,2,1,2,,,,,,,,,,,,,,,,32,2,,3,,5,8
1/11/2019 16:52,1/11/2019 16:53,0,,100,93,1,1/11/2019 16:53,R_1LqzWyvQDnkrPkS,,,,,,,anonymous,EN,,,,,,,,,,,,,,,7,48.141,48.141,49.408,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,1,,5,,4,6
1/11/2019 16:50,1/11/2019 16:54,0,,100,203,1,1/11/2019 16:54,R_3lYPfSrj4gaVtQh,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,95.388,107.63,129.346,2,1,2,,,,,,,,,,,,,,,,,,,,,,,39,2,,5,,5,5
1/11/2019 16:51,1/11/2019 16:54,0,,100,171,1,1/11/2019 16:54,R_1N8KvqtyvGzAmco,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,63.615,89.953,90.961,4,3,3,,20,1,,5,,4,8
1/11/2019 16:53,1/11/2019 16:54,0,,100,80,1,1/11/2019 16:54,R_8IbU61EEw7vQJdn,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.06,42.06,42.84,1,1,2,,,,,,,,,26,2,,5,,5,3
1/11/2019 16:47,1/11/2019 16:54,0,,100,410,1,1/11/2019 16:54,R_2ON34BeyvlvQ6Xm,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,243.981,247.94,252.041,2,3,3,,72,2,,5,,4,6
1/11/2019 16:53,1/11/2019 16:54,0,,100,85,1,1/11/2019 16:54,R_tMruzB358C1TZ5v,,,,,,,anonymous,EN,,,,,,,,7,46.876,46.876,47.515,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2,,3,,,5
1/11/2019 16:54,1/11/2019 16:55,0,,100,63,1,1/11/2019 16:55,R_1IXKkUiBdg6EscA,,,,,,,anonymous,EN,2,27.333,27.333,28.849,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,,5,,4,5
1/11/2019 16:49,1/11/2019 16:55,0,,100,359,1,1/11/2019 16:55,R_2RQExoij1kFuLDs,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,177.09,220.031,225.546,3,3,3,,49,1,,5,,4,8
1/11/2019 16:53,1/11/2019 16:55,0,,100,90,1,1/11/2019 16:55,R_1dp1gmzv6VqNwtE,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54.075,54.075,54.971,1,1,2,,,,,,,,,,,,,,,,,,,,,,,39,1,,5,,5,8
1/11/2019 16:53,1/11/2019 16:55,0,,100,110,1,1/11/2019 16:55,R_1DHgeZUz9cHqxNA,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.708,58.811,59.466,13,3,3,,43,2,,5,,5,4
1/11/2019 16:53,1/11/2019 16:55,0,,100,124,1,1/11/2019 16:55,R_3g1NHum7jz5Cm5N,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,4,14.914,16.809,17.185,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,,5,,5,7
1/11/2019 16:54,1/11/2019 16:55,0,,100,80,1,1/11/2019 16:55,R_enQke4kCrcUFNlf,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,41.207,41.207,42.623,1,2,2,,,,,,,,,,,,,,,,31,2,,5,,2,8
1/11/2019 16:52,1/11/2019 16:55,0,,100,175,1,1/11/2019 16:55,R_30jCUYwDQksmGpi,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.744,108.82,109.941,19,1,2,,,,,,,,,,,,,,,,,,,,,,,28,1,,5,,5,6
1/11/2019 16:51,1/11/2019 16:55,0,,100,236,1,1/11/2019 16:55,R_3LeeBGP7lOQ37Tk,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,4,130.826,140.769,142.716,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2,,1,,4,6
1/11/2019 16:52,1/11/2019 16:55,0,,100,189,1,1/11/2019 16:55,R_2ZDYDaEWJ7LiQtW,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.24,103.87,105.104,3,1,3,,41,1,,2,,5,5
1/11/2019 16:54,1/11/2019 16:56,0,,100,104,1,1/11/2019 16:56,R_3Jfpl6SxeIwsuq8,,,,,,,anonymous,EN,,,,,,,,,,,,,,,6,23.439,23.439,24.772,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,2,,2,,4,4
1/11/2019 16:52,1/11/2019 16:56,0,,100,235,1,1/11/2019 16:56,R_p4uYuzOpY54JKox,,,,,,,anonymous,EN,,,,,,,,,,,,,,,4,4.146,92.748,94.172,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,1,,3,,6,8
1/11/2019 16:55,1/11/2019 16:56,0,,100,65,1,1/11/2019 16:56,R_2wGfMkVGObzGesX,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19.586,20.318,21.425,2,1,2,,,,,,,,,43,2,,5,,5,6
1/11/2019 16:51,1/11/2019 16:56,0,,100,285,1,1/11/2019 16:56,R_3MrgmzoQ9mI7Adq,,,,,,,anonymous,EN,7,201.583,201.583,204.752,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2,,3,,4,7
1/11/2019 16:53,1/11/2019 16:56,0,,100,145,1,1/11/2019 16:56,R_2qeIDusp5z7BxhH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,100.07,100.07,105.17,1,1,2,,,,,,,,,,,,,,,,33,1,,5,,2,8
1/11/2019 16:54,1/11/2019 16:56,0,,100,94,1,1/11/2019 16:56,R_2cdsOxpCOeQ0w6d,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.827,33.623,35.116,2,3,3,,19,2,,5,,4,5
1/11/2019 16:55,1/11/2019 16:56,0,,100,83,1,1/11/2019 16:56,R_3qKX7deYkzY1TE4,,,,,,,anonymous,EN,1,4.928,41.845,44.15,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,,5,,4,9
1/11/2019 16:54,1/11/2019 16:56,0,,100,151,1,1/11/2019 16:56,R_1jxDyLNOA3tkSuC,,,,,,,anonymous,EN,,,,,,,,4,92.159,92.159,97.892,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,2,,3,,5,4
1/11/2019 16:54,1/11/2019 16:56,0,,100,115,1,1/11/2019 16:56,R_1GHssXc0AnNMdNC,,,,,,,anonymous,EN,,,,,,,,7,56.002,56.002,56.949,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2,,5,,5,5
1/11/2019 16:55,1/11/2019 16:56,0,,100,58,1,1/11/2019 16:56,R_1dH73I6kPT3ryuu,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14.811,22.967,24.414,4,1,2,,,,,,,,,,,,,,,,,,,,,,,36,1,,5,,5,6
1/11/2019 16:52,1/11/2019 16:56,0,,100,288,1,1/11/2019 16:56,R_25Yhs6VRC96AL0B,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,7,66.339,67.468,68.262,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,,1,,5,8
1/11/2019 16:54,1/11/2019 16:57,0,,100,155,1,1/11/2019 16:57,R_BtxZJoJzz0ah8Rj,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,1,50.989,50.989,53.43,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1,,6,Mixed,4,7
1/11/2019 16:54,1/11/2019 16:57,0,,100,160,1,1/11/2019 16:57,R_PIIB1il4w2dzZAZ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10.304,106.039,106.927,6,1,2,,,,,,,,,,,,,,,,,,,,,,,30,2,,5,,5,5
1/11/2019 16:55,1/11/2019 16:57,0,,100,139,1,1/11/2019 16:57,R_2VPEJXWluA9fiJi,,,,,,,anonymous,EN,7,73.173,73.173,74.32,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,,5,,2,7
1/11/2019 16:54,1/11/2019 16:58,0,,100,263,1,1/11/2019 16:58,R_3O5zorxHhptDq7f,,,,,,,anonymous,EN,,,,,,,,6,101.216,101.216,102.254,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,1,,5,,5,5
1/11/2019 16:54,1/11/2019 16:59,0,,100,312,1,1/11/2019 16:59,R_sFfqfpNc4WWJwwF,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,255.337,255.337,256.055,1,1,2,,,,,,,,,30,2,,5,,3,8
1/11/2019 16:54,1/11/2019 16:59,0,,100,286,1,1/11/2019 16:59,R_1EX21VutfPsJpXY,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40.818,41.651,42.447,2,1,2,,,,,,,,,30,2,,5,,5,6
1/11/2019 16:54,1/11/2019 17:01,0,,100,463,1,1/11/2019 17:01,R_1i8rd7DrWoJhJnw,,,,,,,anonymous,EN,,,,,,,,,,,,,,,7,5.702,66.174,72.232,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,1,,5,,5,4
1/11/2019 17:02,1/11/2019 17:03,0,,100,71,1,1/11/2019 17:03,R_3R7voXPiO4j2OYl,,,,,,,anonymous,EN,,,,,,,,4,32.561,33.035,34.215,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,,5,,3,8
1/11/2019 17:02,1/11/2019 17:04,0,,100,100,1,1/11/2019 17:04,R_3LjbWdSW3YxbCO2,,,,,,,anonymous,EN,1,59.206,59.206,65.192,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,,3,,6,5
1/11/2019 17:00,1/11/2019 17:05,0,,100,280,1,1/11/2019 17:05,R_3qX9W2gZguIF3db,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,221.452,221.452,235.852,1,1,2,,,,,,,,,,,,,,,,31,1,,1,,5,5
